,activate,name,reservations_count,light,total_bases,free_bases,number,longitude,no_available,address,latitude,dock_bikes,id,time,date,holidays,datetime,Unnamed: 0,feels_like,weather_main,weekday,year,month,hour_sin,hour_cos,weekday_sin,weekday_cos,month_sin,month_cos
164,1,Puerta del Sol A,0,0,24,17,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,6,2018-09-24T03:37:49.700191,3,2018-09-24,False,2018-09-243,6505,20.12,Clear,0,2018,9,0.7071067811865475,0.7071067811865476,0.0,1.0,0.8660254037844387,-0.4999999999999998
165,1,Puerta del Sol A,0,2,24,9,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,14,2018-09-24T02:37:47.924993,2,2018-09-24,False,2018-09-242,6504,20.97,Clear,0,2018,9,0.49999999999999994,0.8660254037844387,0.0,1.0,0.8660254037844387,-0.4999999999999998
166,1,Puerta del Sol A,0,0,24,21,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,0,2018-09-24T01:37:46.732721,1,2018-09-24,False,2018-09-241,6503,22.3,Clear,0,2018,9,0.25881904510252074,0.9659258262890683,0.0,1.0,0.8660254037844387,-0.4999999999999998
167,1,Puerta del Sol A,0,0,24,20,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,1,2018-09-24T00:37:40.944899,0,2018-09-24,False,2018-09-240,6502,23.35,Clear,0,2018,9,0.0,1.0,0.0,1.0,0.8660254037844387,-0.4999999999999998
168,1,Puerta del Sol A,0,0,24,16,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,5,2018-09-23T23:37:40.002040,23,2018-09-23,False,2018-09-2323,6501,23.19,Clear,6,2018,9,-0.2588190451025207,0.9659258262890683,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
169,1,Puerta del Sol A,0,0,24,15,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,6,2018-09-23T22:37:39.524824,22,2018-09-23,False,2018-09-2322,6500,26.08,Clear,6,2018,9,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
170,1,Puerta del Sol A,0,2,24,11,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,10,2018-09-23T21:37:40.517143,21,2018-09-23,False,2018-09-2321,6499,24.87,Clear,6,2018,9,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
171,1,Puerta del Sol A,0,2,24,7,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,14,2018-09-23T20:37:38.918507,20,2018-09-23,False,2018-09-2320,6498,26.72,Clear,6,2018,9,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
172,1,Puerta del Sol A,0,2,24,7,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,14,2018-09-23T19:37:38.108832,19,2018-09-23,False,2018-09-2319,6497,26.7,Clear,6,2018,9,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
173,1,Puerta del Sol A,0,2,24,11,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,10,2018-09-23T18:37:37.836246,18,2018-09-23,False,2018-09-2318,6496,28.66,Clear,6,2018,9,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
174,1,Puerta del Sol A,0,2,24,13,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,8,2018-09-23T17:37:37.319315,17,2018-09-23,False,2018-09-2317,6495,31.23,Clear,6,2018,9,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
175,1,Puerta del Sol A,0,2,24,9,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,12,2018-09-23T16:37:39.350120,16,2018-09-23,False,2018-09-2316,6494,31.9,Clear,6,2018,9,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
176,1,Puerta del Sol A,0,2,24,8,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,13,2018-09-23T15:37:32.374935,15,2018-09-23,False,2018-09-2315,6493,31.23,Clear,6,2018,9,-0.7071067811865475,-0.7071067811865477,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
177,1,Puerta del Sol A,1,2,24,6,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,14,2018-09-23T14:37:31.793296,14,2018-09-23,False,2018-09-2314,6492,31.69,Clear,6,2018,9,-0.5000000000000001,-0.8660254037844386,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
178,1,Puerta del Sol A,0,2,24,13,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,8,2018-09-23T13:38:03.999141,13,2018-09-23,False,2018-09-2313,6491,31.37,Clear,6,2018,9,-0.25881904510252035,-0.9659258262890684,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
179,1,Puerta del Sol A,0,0,24,15,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,5,2018-09-23T12:37:29.167904,12,2018-09-23,False,2018-09-2312,6490,29.95,Clear,6,2018,9,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
180,1,Puerta del Sol A,0,0,24,19,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,1,2018-09-23T11:37:21.979364,11,2018-09-23,False,2018-09-2311,6489,28.44,Clear,6,2018,9,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
181,1,Puerta del Sol A,0,0,24,18,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,2,2018-09-23T10:37:24.410528,10,2018-09-23,False,2018-09-2310,6488,27.08,Clear,6,2018,9,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
182,1,Puerta del Sol A,0,0,24,20,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,0,2018-09-23T09:37:18.427416,9,2018-09-23,False,2018-09-239,6487,24.05,Clear,6,2018,9,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
183,1,Puerta del Sol A,0,0,24,20,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,0,2018-09-23T08:37:18.397241,8,2018-09-23,False,2018-09-238,6486,22.54,Clear,6,2018,9,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
184,1,Puerta del Sol A,0,0,24,20,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,0,2018-09-23T07:37:16.663386,7,2018-09-23,False,2018-09-237,6485,19.76,Clear,6,2018,9,0.9659258262890683,-0.25881904510252085,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
185,1,Puerta del Sol A,0,0,24,20,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,0,2018-09-23T06:37:13.881286,6,2018-09-23,False,2018-09-236,6484,18.53,Clear,6,2018,9,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
186,1,Puerta del Sol A,0,0,24,19,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,0,2018-09-23T05:37:12.556113,5,2018-09-23,False,2018-09-235,6483,17.97,Clear,6,2018,9,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
187,1,Puerta del Sol A,0,0,24,19,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,1,2018-09-23T04:37:09.503270,4,2018-09-23,False,2018-09-234,6482,16.75,Clear,6,2018,9,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
188,1,Puerta del Sol A,0,0,24,15,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,5,2018-09-23T03:37:06.983729,3,2018-09-23,False,2018-09-233,6481,16.75,Clear,6,2018,9,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
189,1,Puerta del Sol A,0,0,24,16,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,4,2018-09-23T02:37:04.353302,2,2018-09-23,False,2018-09-232,6480,17.94,Clear,6,2018,9,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
190,1,Puerta del Sol A,0,0,24,14,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,5,2018-09-23T01:37:03.528424,1,2018-09-23,False,2018-09-231,6479,19.12,Clear,6,2018,9,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
191,1,Puerta del Sol A,0,0,24,15,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,5,2018-09-23T00:37:00.640071,0,2018-09-23,False,2018-09-230,6478,20.79,Clear,6,2018,9,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
192,1,Puerta del Sol A,0,2,24,10,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,10,2018-09-22T23:36:57.663714,23,2018-09-22,False,2018-09-2223,6477,22.93,Clear,5,2018,9,-0.2588190451025207,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
193,1,Puerta del Sol A,0,2,24,13,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,7,2018-09-22T22:36:58.460770,22,2018-09-22,False,2018-09-2222,6476,23.6,Clear,5,2018,9,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
194,1,Puerta del Sol A,0,2,24,12,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,8,2018-09-22T21:36:57.307673,21,2018-09-22,False,2018-09-2221,6475,24.11,Clear,5,2018,9,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
195,1,Puerta del Sol A,0,2,24,12,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,8,2018-09-22T20:36:54.153460,20,2018-09-22,False,2018-09-2220,6474,25.1,Clear,5,2018,9,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
196,1,Puerta del Sol A,0,0,24,17,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,3,2018-09-22T19:36:53.028269,19,2018-09-22,False,2018-09-2219,6473,26.8,Clear,5,2018,9,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
197,1,Puerta del Sol A,0,0,24,14,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,6,2018-09-22T18:36:52.351776,18,2018-09-22,False,2018-09-2218,6472,28.45,Clear,5,2018,9,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
198,1,Puerta del Sol A,0,0,24,14,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,6,2018-09-22T17:36:50.522440,17,2018-09-22,False,2018-09-2217,6471,29.94,Clear,5,2018,9,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
199,1,Puerta del Sol A,0,0,24,16,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,4,2018-09-22T16:36:51.553297,16,2018-09-22,False,2018-09-2216,6470,31.3,Clear,5,2018,9,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
200,1,Puerta del Sol A,0,0,24,17,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,3,2018-09-22T15:36:48.935873,15,2018-09-22,False,2018-09-2215,6469,31.82,Clear,5,2018,9,-0.7071067811865475,-0.7071067811865477,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
201,1,Puerta del Sol A,0,0,24,17,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,4,2018-09-22T14:36:46.784413,14,2018-09-22,False,2018-09-2214,6468,31.4,Clear,5,2018,9,-0.5000000000000001,-0.8660254037844386,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
202,1,Puerta del Sol A,0,0,24,18,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,2,2018-09-22T13:37:15.926950,13,2018-09-22,False,2018-09-2213,6467,31.06,Clear,5,2018,9,-0.25881904510252035,-0.9659258262890684,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
203,1,Puerta del Sol A,0,0,24,15,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,5,2018-09-22T12:36:39.485991,12,2018-09-22,False,2018-09-2212,6466,29.53,Clear,5,2018,9,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
204,1,Puerta del Sol A,0,0,24,17,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,2,2018-09-22T11:36:38.214627,11,2018-09-22,False,2018-09-2211,6465,28.72,Clear,5,2018,9,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
205,1,Puerta del Sol A,0,0,24,16,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,4,2018-09-22T10:36:37.437059,10,2018-09-22,False,2018-09-2210,6464,26.96,Clear,5,2018,9,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
206,1,Puerta del Sol A,0,0,24,15,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,4,2018-09-22T09:36:36.292650,9,2018-09-22,False,2018-09-229,6463,24.76,Clear,5,2018,9,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
207,1,Puerta del Sol A,0,0,24,18,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,1,2018-09-22T08:36:31.411357,8,2018-09-22,False,2018-09-228,6462,21.47,Clear,5,2018,9,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
208,1,Puerta del Sol A,0,0,24,16,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,3,2018-09-22T07:36:32.679204,7,2018-09-22,False,2018-09-227,6461,19.61,Clear,5,2018,9,0.9659258262890683,-0.25881904510252085,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
209,1,Puerta del Sol A,0,0,24,16,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,3,2018-09-22T06:36:30.931596,6,2018-09-22,False,2018-09-226,6460,17.72,Clear,5,2018,9,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
210,1,Puerta del Sol A,0,0,24,15,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,3,2018-09-22T05:36:28.882595,5,2018-09-22,False,2018-09-225,6459,19.08,Clear,5,2018,9,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
211,1,Puerta del Sol A,0,0,24,16,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,3,2018-09-22T04:36:24.107907,4,2018-09-22,False,2018-09-224,6458,16.9,Clear,5,2018,9,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
212,1,Puerta del Sol A,0,2,24,12,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,7,2018-09-22T03:36:23.999388,3,2018-09-22,False,2018-09-223,6457,18.06,Clear,5,2018,9,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
213,1,Puerta del Sol A,0,2,24,7,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,11,2018-09-22T02:36:20.304211,2,2018-09-22,False,2018-09-222,6456,19.6,Clear,5,2018,9,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
214,1,Puerta del Sol A,0,2,24,13,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,6,2018-09-22T01:36:19.777483,1,2018-09-22,False,2018-09-221,6455,18.49,Clear,5,2018,9,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
215,1,Puerta del Sol A,0,2,24,7,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,12,2018-09-22T00:36:17.361554,0,2018-09-22,False,2018-09-220,6454,21.42,Clear,5,2018,9,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
216,1,Puerta del Sol A,0,2,24,7,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,13,2018-09-21T23:36:14.186467,23,2018-09-21,False,2018-09-2123,6453,22.97,Clear,4,2018,9,-0.2588190451025207,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
217,1,Puerta del Sol A,0,1,24,4,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,16,2018-09-21T22:36:13.131835,22,2018-09-21,False,2018-09-2122,6452,24.0,Clear,4,2018,9,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
218,1,Puerta del Sol A,0,1,24,6,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,14,2018-09-21T21:36:12.579389,21,2018-09-21,False,2018-09-2121,6451,25.16,Clear,4,2018,9,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
219,1,Puerta del Sol A,0,2,24,13,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,9,2018-09-21T20:36:08.302112,20,2018-09-21,False,2018-09-2120,6450,26.52,Clear,4,2018,9,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
220,1,Puerta del Sol A,0,2,24,11,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,11,2018-09-21T19:36:05.605386,19,2018-09-21,False,2018-09-2119,6449,26.61,Clear,4,2018,9,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
221,1,Puerta del Sol A,0,2,24,14,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,8,2018-09-21T18:36:02.747277,18,2018-09-21,False,2018-09-2118,6448,28.1,Clear,4,2018,9,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
222,1,Puerta del Sol A,0,2,24,13,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,9,2018-09-21T17:36:00.754586,17,2018-09-21,False,2018-09-2117,6447,29.06,Clouds,4,2018,9,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
223,1,Puerta del Sol A,0,0,24,17,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,5,2018-09-21T16:36:03.399585,16,2018-09-21,False,2018-09-2116,6446,29.19,Clouds,4,2018,9,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
224,1,Puerta del Sol A,0,2,24,12,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,11,2018-09-21T15:35:57.030124,15,2018-09-21,False,2018-09-2115,6445,29.6,Clouds,4,2018,9,-0.7071067811865475,-0.7071067811865477,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
225,1,Puerta del Sol A,0,1,24,2,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,21,2018-09-21T14:35:54.461453,14,2018-09-21,False,2018-09-2114,6444,30.19,Clouds,4,2018,9,-0.5000000000000001,-0.8660254037844386,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
226,1,Puerta del Sol A,0,1,24,1,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,21,2018-09-21T13:35:54.350551,13,2018-09-21,False,2018-09-2113,6443,29.77,Clouds,4,2018,9,-0.25881904510252035,-0.9659258262890684,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
227,1,Puerta del Sol A,0,1,24,2,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,21,2018-09-21T12:35:53.456688,12,2018-09-21,False,2018-09-2112,6442,28.36,Clear,4,2018,9,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
228,1,Puerta del Sol A,0,1,24,0,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,23,2018-09-21T11:35:49.962481,11,2018-09-21,False,2018-09-2111,6441,27.71,Clear,4,2018,9,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
229,1,Puerta del Sol A,0,1,24,1,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,21,2018-09-21T10:35:49.111451,10,2018-09-21,False,2018-09-2110,6440,26.99,Clear,4,2018,9,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
230,1,Puerta del Sol A,0,1,24,1,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,22,2018-09-21T09:35:46.743916,9,2018-09-21,False,2018-09-219,6439,24.18,Clear,4,2018,9,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
231,1,Puerta del Sol A,0,1,24,3,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,19,2018-09-21T08:35:45.634558,8,2018-09-21,False,2018-09-218,6438,21.79,Clear,4,2018,9,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
232,1,Puerta del Sol A,1,0,24,17,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,5,2018-09-21T07:35:45.944232,7,2018-09-21,False,2018-09-217,6437,19.07,Clear,4,2018,9,0.9659258262890683,-0.25881904510252085,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
233,1,Puerta del Sol A,0,0,24,19,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,4,2018-09-21T06:35:43.598374,6,2018-09-21,False,2018-09-216,6436,18.18,Clear,4,2018,9,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
234,1,Puerta del Sol A,0,2,24,15,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,8,2018-09-21T05:35:41.247618,5,2018-09-21,False,2018-09-215,6435,17.75,Clear,4,2018,9,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
235,1,Puerta del Sol A,0,2,24,11,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,12,2018-09-21T04:35:38.439657,4,2018-09-21,False,2018-09-214,6434,17.56,Clear,4,2018,9,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
236,1,Puerta del Sol A,0,2,24,9,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,14,2018-09-21T03:35:37.230450,3,2018-09-21,False,2018-09-213,6433,17.3,Clear,4,2018,9,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
237,1,Puerta del Sol A,0,2,24,10,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,13,2018-09-21T02:35:34.362981,2,2018-09-21,False,2018-09-212,6432,18.27,Clear,4,2018,9,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
238,1,Puerta del Sol A,0,0,24,17,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,6,2018-09-21T01:35:32.701867,1,2018-09-21,False,2018-09-211,6431,18.52,Clear,4,2018,9,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
239,1,Puerta del Sol A,0,2,24,14,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,9,2018-09-21T00:35:34.326111,0,2018-09-21,False,2018-09-210,6430,18.49,Clear,4,2018,9,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
240,1,Puerta del Sol A,0,2,24,11,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,12,2018-09-20T23:35:30.613643,23,2018-09-20,False,2018-09-2023,6429,21.28,Clear,3,2018,9,-0.2588190451025207,0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998
241,1,Puerta del Sol A,0,2,24,7,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,16,2018-09-20T22:35:29.802330,22,2018-09-20,False,2018-09-2022,6428,21.9,Clear,3,2018,9,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998
242,1,Puerta del Sol A,0,2,24,9,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,13,2018-09-20T21:35:30.797531,21,2018-09-20,False,2018-09-2021,6427,23.41,Clear,3,2018,9,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998
243,1,Puerta del Sol A,0,2,24,7,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,16,2018-09-20T20:35:29.707189,20,2018-09-20,False,2018-09-2020,6426,24.14,Clouds,3,2018,9,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998
244,1,Puerta del Sol A,0,2,24,9,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,14,2018-09-20T19:35:26.718016,19,2018-09-20,False,2018-09-2019,6425,26.29,Clouds,3,2018,9,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998
245,1,Puerta del Sol A,0,2,24,11,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,13,2018-09-20T18:35:23.484814,18,2018-09-20,False,2018-09-2018,6424,27.68,Clouds,3,2018,9,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998
246,1,Puerta del Sol A,0,2,24,9,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,15,2018-09-20T17:35:21.296989,17,2018-09-20,False,2018-09-2017,6423,28.69,Clouds,3,2018,9,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998
247,1,Puerta del Sol A,0,2,24,16,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,8,2018-09-20T16:35:24.494657,16,2018-09-20,False,2018-09-2016,6422,29.71,Clouds,3,2018,9,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998
248,1,Puerta del Sol A,0,2,24,15,1a,-3.7024255,0,Puerta del Sol n 1,40.4168961,9,2018-09-20T15:35:21.573973,15,2018-09-20,False,2018-09-2015,6421,30.44,Clouds,3,2018,9,-0.7071067811865475,-0.7071067811865477,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998
